Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,Application ID,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee Source
31,Current employee,Travel_Rarely,1062,Research & Development,24,3,Medical,1,17235,140690,4,Male,84,2,1,Research Scientist,1,Single,2362,7568,6,Y,No,13,3,3,80,0,11,2,1,9,7,0,7,Jora
31,Current employee,Travel_Rarely,1062,Research & Development,24,3,Technical Degree,1,17237,140692,4,Male,84,2,1,Research Scientist,1,Single,2362,7568,4,Y,No,13,3,3,80,0,11,2,1,9,7,0,7,Jora
31,Current employee,Travel_Rarely,1062,Research & Development,24,3,Medical,1,17240,140695,4,Male,84,2,1,Research Scientist,1,Single,2362,7568,6,Y,No,13,3,3,80,0,11,2,1,9,7,0,7,Jora
31,Current employee,Travel_Rarely,1062,Research & Development,24,3,Technical Degree,1,17241,140696,4,Male,84,2,1,Research Scientist,1,Single,2362,7568,4,Y,No,13,3,3,80,0,11,2,1,9,7,0,7,Jora
31,Current employee,Travel_Rarely,1062,Research & Development,24,3,Medical,1,17243,140698,4,Male,84,2,1,Research Scientist,1,Single,2362,7568,6,Y,No,13,3,3,80,0,11,2,1,9,7,0,7,Jora
31,Current employee,Travel_Rarely,1062,Research & Development,24,3,Technical Degree,1,17245,140700,4,Male,84,2,1,Research Scientist,1,Single,2362,7568,4,Y,No,13,3,3,80,0,11,2,1,9,7,0,7,Jora
31,Current employee,Travel_Rarely,1062,Research & Development,24,3,Medical,1,17248,140703,4,Male,84,2,1,Research Scientist,1,Single,2362,7568,6,Y,No,13,3,3,80,0,11,2,1,9,7,0,7,Jora
31,Current employee,Travel_Rarely,1062,Research & Development,24,3,Technical Degree,1,17249,140704,4,Male,84,2,1,Research Scientist,1,Single,2362,7568,4,Y,No,13,3,3,80,0,11,2,1,9,7,0,7,Jora
31,Current employee,Travel_Rarely,1398,Human Resources,8,2,Medical,1,17822,141277,4,Female,86,3,1,Research Scientist,1,Married,2367,16530,8,Y,No,12,3,4,80,1,10,3,2,8,2,7,6,Recruit.net
31,Current employee,Travel_Rarely,1398,Human Resources,8,2,Medical,1,17823,141278,4,Female,86,3,1,Research Scientist,1,Married,2367,16530,3,Y,No,12,3,4,80,1,10,3,2,8,2,7,6,Recruit.net
31,Current employee,Travel_Rarely,1398,Human Resources,8,2,Medical,1,17825,141280,4,Female,86,3,1,Research Scientist,1,Married,2367,16530,8,Y,No,12,3,4,80,1,10,3,2,8,2,7,6,Recruit.net
31,Current employee,Travel_Rarely,1398,Human Resources,8,2,Medical,1,17826,141281,4,Female,86,3,1,Research Scientist,1,Married,2367,16530,3,Y,No,12,3,4,80,1,10,3,2,8,2,7,6,Recruit.net
31,Current employee,Travel_Rarely,1398,Human Resources,8,2,Medical,1,17830,141285,4,Female,86,3,1,Research Scientist,1,Married,2367,16530,3,Y,No,12,3,4,80,1,10,3,2,8,2,7,6,Recruit.net
31,Current employee,Travel_Rarely,1398,Human Resources,8,2,Medical,1,17832,141287,4,Female,86,3,1,Research Scientist,1,Married,2367,16530,8,Y,No,12,3,4,80,1,10,3,2,8,2,7,6,Recruit.net
31,Current employee,Travel_Rarely,1398,Human Resources,8,2,Medical,1,17833,141288,4,Female,86,3,1,Research Scientist,1,Married,2367,16530,3,Y,No,12,3,4,80,1,10,3,2,8,2,7,6,Recruit.net
31,Current employee,Travel_Frequently,715,Sales,2,4,Other,1,18275,141730,4,Male,54,3,2,Sales Executive,1,Single,5332,21602,7,Y,No,13,3,4,80,0,10,3,3,5,2,0,3,Recruit.net
31,Current employee,Travel_Frequently,715,Sales,2,4,Life Sciences,1,18277,141732,4,Male,54,3,2,Sales Executive,1,Single,5332,21602,4,Y,No,13,3,4,80,0,10,3,3,5,2,0,3,Recruit.net
31,Current employee,Travel_Frequently,715,Sales,2,4,Other,1,18279,141734,4,Male,54,3,2,Sales Executive,1,Single,5332,21602,7,Y,No,13,3,4,80,0,10,3,3,5,2,0,3,Recruit.net
31,Current employee,Travel_Frequently,715,Sales,2,4,Life Sciences,1,18280,141735,4,Male,54,3,2,Sales Executive,1,Single,5332,21602,4,Y,No,13,3,4,80,0,10,3,3,5,2,0,3,Recruit.net
31,Current employee,Travel_Frequently,715,Sales,2,4,Life Sciences,1,18284,141739,4,Male,54,3,2,Sales Executive,1,Single,5332,21602,4,Y,No,13,3,4,80,0,10,3,3,5,2,0,3,Recruit.net
31,Current employee,Travel_Frequently,715,Sales,2,4,Other,1,18286,141741,4,Male,54,3,2,Sales Executive,1,Single,5332,21602,7,Y,No,13,3,4,80,0,10,3,3,5,2,0,3,Recruit.net
31,Current employee,Travel_Frequently,715,Sales,2,4,Life Sciences,1,18287,141742,4,Male,54,3,2,Sales Executive,1,Single,5332,21602,4,Y,No,13,3,4,80,0,10,3,3,5,2,0,3,Recruit.net
31,Current employee,Travel_Rarely,1112,Sales,5,4,Life Sciences,1,19044,142499,1,Female,67,3,2,Sales Executive,4,Married,5476,22589,1,Y,No,11,3,1,80,2,10,2,3,10,0,0,2,Adzuna
31,Current employee,Travel_Rarely,1112,Sales,5,4,Life Sciences,1,19046,142501,1,Female,67,3,2,Sales Executive,4,Married,5476,22589,5,Y,No,11,3,1,80,2,10,2,3,10,0,0,2,Adzuna
31,Current employee,Travel_Rarely,1112,Sales,5,4,Life Sciences,1,19048,142503,1,Female,67,3,2,Sales Executive,4,Married,5476,22589,1,Y,No,11,3,1,80,2,10,2,3,10,0,0,2,Adzuna
31,Current employee,Travel_Rarely,1112,Sales,5,4,Life Sciences,1,19049,142504,1,Female,67,3,2,Sales Executive,4,Married,5476,22589,5,Y,No,11,3,1,80,2,10,2,3,10,0,0,2,Adzuna
31,Current employee,Travel_Rarely,1112,Sales,5,4,Life Sciences,1,19052,142507,1,Female,67,3,2,Sales Executive,4,Married,5476,22589,1,Y,No,11,3,1,80,2,10,2,3,10,0,0,2,Adzuna
31,Current employee,Travel_Rarely,1112,Sales,5,4,Life Sciences,1,19054,142509,1,Female,67,3,2,Sales Executive,4,Married,5476,22589,5,Y,No,11,3,1,80,2,10,2,3,10,0,0,2,Adzuna
31,Current employee,Travel_Rarely,1112,Sales,5,4,Life Sciences,1,19056,142511,1,Female,67,3,2,Sales Executive,4,Married,5476,22589,1,Y,No,11,3,1,80,2,10,2,3,10,0,0,2,Adzuna
31,Current employee,Travel_Rarely,1112,Sales,5,4,Life Sciences,1,19057,142512,1,Female,67,3,2,Sales Executive,4,Married,5476,22589,5,Y,No,11,3,1,80,2,10,2,3,10,0,0,2,Adzuna
31,Current employee,Travel_Rarely,1079,Sales,10,2,Medical,1,19523,142978,4,Male,90,2,3,Healthcare Representative,3,Married,10748,3395,3,Y,No,23,3,4,80,1,25,3,2,23,15,14,4,Indeed
31,Current employee,Travel_Rarely,1079,Sales,10,2,Medical,1,19525,142980,4,Male,90,2,3,Healthcare Representative,3,Married,10748,3395,0,Y,No,23,3,4,80,1,25,3,2,23,15,14,4,Indeed
31,Current employee,Travel_Rarely,1079,Sales,10,2,Medical,1,19526,142981,4,Male,90,2,3,Healthcare Representative,3,Married,10748,3395,3,Y,No,23,4,4,80,1,25,3,2,23,15,14,4,Indeed
31,Current employee,Travel_Rarely,1079,Sales,10,2,Medical,1,19527,142982,4,Male,90,2,3,Healthcare Representative,3,Married,10748,3395,0,Y,No,23,4,4,80,1,25,3,2,23,15,14,4,Indeed
31,Current employee,Travel_Rarely,1079,Sales,10,2,Medical,1,19531,142986,4,Male,90,2,3,Healthcare Representative,3,Married,10748,3395,3,Y,No,23,3,4,80,1,25,3,2,23,15,14,4,Indeed
31,Current employee,Travel_Rarely,1079,Sales,10,2,Medical,1,19533,142988,4,Male,90,2,3,Healthcare Representative,3,Married,10748,3395,0,Y,No,23,3,4,80,1,25,3,2,23,15,14,4,Indeed
31,Current employee,Travel_Rarely,1079,Sales,10,2,Medical,1,19534,142989,4,Male,90,2,3,Healthcare Representative,3,Married,10748,3395,3,Y,No,23,4,4,80,1,25,3,2,23,15,14,4,Indeed
31,Current employee,Travel_Rarely,1079,Sales,10,2,Medical,1,19535,142990,4,Male,90,2,3,Healthcare Representative,3,Married,10748,3395,0,Y,No,23,4,4,80,1,25,3,2,23,15,14,4,Indeed
31,Current employee,Travel_Rarely,471,Research & Development,4,3,Medical,1,19555,143010,4,Male,90,1,4,Sales Executive,3,Married,12936,24164,7,Y,No,11,3,3,80,0,25,3,1,23,5,14,10,GlassDoor
31,Current employee,Travel_Rarely,471,Research & Development,4,3,Life Sciences,1,19556,143011,4,Male,90,1,4,Sales Executive,3,Married,12936,24164,5,Y,No,11,3,3,80,0,25,3,1,23,5,14,10,GlassDoor
31,Current employee,Travel_Rarely,471,Research & Development,4,3,Medical,1,19558,143013,4,Male,90,1,4,Sales Executive,3,Married,12936,24164,7,Y,No,11,3,3,80,0,25,3,1,23,5,14,10,GlassDoor
31,Current employee,Travel_Rarely,471,Research & Development,4,3,Life Sciences,1,19559,143014,4,Male,90,1,4,Sales Executive,3,Married,12936,24164,5,Y,No,11,3,3,80,0,25,3,1,23,5,14,10,GlassDoor
31,Current employee,Travel_Rarely,471,Research & Development,4,3,Medical,1,19563,143018,4,Male,90,1,4,Sales Executive,3,Married,12936,24164,7,Y,No,11,3,3,80,0,25,3,1,23,5,14,10,GlassDoor
31,Current employee,Travel_Rarely,471,Research & Development,4,3,Life Sciences,1,19564,143019,4,Male,90,1,4,Sales Executive,3,Married,12936,24164,5,Y,No,11,3,3,80,0,25,3,1,23,5,14,10,GlassDoor
31,Current employee,Travel_Rarely,471,Research & Development,4,3,Medical,1,19566,143021,4,Male,90,1,4,Sales Executive,3,Married,12936,24164,7,Y,No,11,3,3,80,0,25,3,1,23,5,14,10,GlassDoor
31,Current employee,Travel_Rarely,471,Research & Development,4,3,Life Sciences,1,19567,143022,4,Male,90,1,4,Sales Executive,3,Married,12936,24164,5,Y,No,11,3,3,80,0,25,3,1,23,5,14,10,GlassDoor
31,Current employee,Travel_Rarely,741,Research & Development,2,4,Life Sciences,1,19618,143073,2,Male,69,3,1,Laboratory Technician,3,Married,3477,18103,1,Y,No,14,3,4,80,1,6,2,4,5,2,0,3,Seek
31,Current employee,Travel_Rarely,741,Research & Development,2,4,Life Sciences,1,19620,143075,2,Male,69,3,1,Laboratory Technician,3,Married,3477,18103,1,Y,No,14,3,4,80,1,6,2,4,5,2,0,3,Seek
31,Current employee,Travel_Rarely,741,Research & Development,2,4,Life Sciences,1,19622,143077,2,Male,69,3,1,Laboratory Technician,3,Married,3477,18103,1,Y,No,14,3,4,80,1,6,2,4,5,2,0,3,Seek
31,Current employee,Travel_Rarely,741,Research & Development,2,4,Life Sciences,1,19623,143078,2,Male,69,3,1,Laboratory Technician,3,Married,3477,18103,1,Y,No,14,3,4,80,1,6,2,4,5,2,0,3,Seek
31,Current employee,Travel_Rarely,741,Research & Development,2,4,Life Sciences,1,19626,143081,2,Male,69,3,1,Laboratory Technician,3,Married,3477,18103,1,Y,No,14,3,4,80,1,6,2,4,5,2,0,3,Seek
31,Current employee,Travel_Rarely,741,Research & Development,2,4,Life Sciences,1,19628,143083,2,Male,69,3,1,Laboratory Technician,3,Married,3477,18103,1,Y,No,14,3,4,80,1,6,2,4,5,2,0,3,Seek
31,Current employee,Travel_Rarely,741,Research & Development,2,4,Life Sciences,1,19630,143085,2,Male,69,3,1,Laboratory Technician,3,Married,3477,18103,1,Y,No,14,3,4,80,1,6,2,4,5,2,0,3,Seek
31,Current employee,Travel_Rarely,741,Research & Development,2,4,Life Sciences,1,19631,143086,2,Male,69,3,1,Laboratory Technician,3,Married,3477,18103,1,Y,No,14,3,4,80,1,6,2,4,5,2,0,3,Seek
31,Current employee,Non-Travel,976,Research & Development,3,2,Medical,1,19651,143106,4,Female,90,3,2,Manufacturing Director,1,Married,6516,5041,2,Y,Yes,16,3,2,80,1,18,3,3,1,0,0,0,Seek
31,Current employee,Non-Travel,976,Research & Development,3,2,Life Sciences,1,19652,143107,4,Female,90,3,2,Manufacturing Director,1,Married,6516,5041,1,Y,Yes,16,3,2,80,1,18,3,3,1,0,0,0,Seek
31,Current employee,Non-Travel,976,Research & Development,3,2,Medical,1,19654,143109,4,Female,90,3,2,Manufacturing Director,1,Married,6516,5041,2,Y,Yes,16,3,2,80,1,18,3,3,1,0,0,0,Seek
31,Current employee,Non-Travel,976,Research & Development,3,2,Life Sciences,1,19655,143110,4,Female,90,3,2,Manufacturing Director,1,Married,6516,5041,1,Y,Yes,16,3,2,80,1,18,3,3,1,0,0,0,Seek
31,Current employee,Non-Travel,976,Research & Development,3,2,Medical,1,19659,143114,4,Female,90,3,2,Manufacturing Director,1,Married,6516,5041,2,Y,Yes,16,3,2,80,1,18,3,3,1,0,0,0,Seek
31,Current employee,Non-Travel,976,Research & Development,3,2,Life Sciences,1,19660,143115,4,Female,90,3,2,Manufacturing Director,1,Married,6516,5041,1,Y,Yes,16,3,2,80,1,18,3,3,1,0,0,0,Seek
31,Current employee,Non-Travel,976,Research & Development,3,2,Medical,1,19662,143117,4,Female,90,3,2,Manufacturing Director,1,Married,6516,5041,2,Y,Yes,16,3,2,80,1,18,3,3,1,0,0,0,Seek
31,Current employee,Non-Travel,976,Research & Development,3,2,Life Sciences,1,19663,143118,4,Female,90,3,2,Manufacturing Director,1,Married,6516,5041,1,Y,Yes,16,3,2,80,1,18,3,3,1,0,0,0,Seek
31,Current employee,Travel_Rarely,1276,Research & Development,2,1,Medical,1,19715,143170,4,Male,91,3,1,Research Scientist,4,Married,2862,3811,1,Y,No,12,3,2,80,1,10,2,2,10,0,0,8,Indeed
31,Current employee,Travel_Rarely,1276,Research & Development,2,1,Life Sciences,1,19716,143171,4,Male,91,3,1,Research Scientist,4,Married,2862,3811,2,Y,No,12,3,2,80,1,10,2,2,10,0,0,8,Indeed
31,Current employee,Travel_Rarely,1276,Research & Development,2,1,Medical,1,19720,143175,4,Male,91,3,1,Research Scientist,4,Married,2862,3811,1,Y,No,12,3,2,80,1,10,2,2,10,0,0,8,Indeed
31,Current employee,Travel_Rarely,1276,Research & Development,2,1,Life Sciences,1,19721,143176,4,Male,91,3,1,Research Scientist,4,Married,2862,3811,2,Y,No,12,3,2,80,1,10,2,2,10,0,0,8,Indeed
31,Current employee,Travel_Rarely,1276,Research & Development,2,1,Medical,1,19723,143178,4,Male,91,3,1,Research Scientist,4,Married,2862,3811,1,Y,No,12,3,2,80,1,10,2,2,10,0,0,8,Indeed
31,Current employee,Travel_Rarely,1276,Research & Development,2,1,Life Sciences,1,19724,143179,4,Male,91,3,1,Research Scientist,4,Married,2862,3811,2,Y,No,12,3,2,80,1,10,2,2,10,0,0,8,Indeed
31,Current employee,Travel_Rarely,1276,Research & Development,2,1,Medical,1,19728,143183,4,Male,91,3,1,Research Scientist,4,Married,2862,3811,1,Y,No,12,3,2,80,1,10,2,2,10,0,0,8,Indeed
31,Current employee,Travel_Rarely,1276,Research & Development,2,1,Life Sciences,1,19729,143184,4,Male,91,3,1,Research Scientist,4,Married,2862,3811,2,Y,No,12,3,2,80,1,10,2,2,10,0,0,8,Indeed
31,Current employee,Non-Travel,697,Research & Development,10,3,Medical,1,19731,143186,4,Male,91,3,2,Sales Executive,2,Married,4978,3536,7,Y,No,11,3,4,80,1,4,3,1,1,0,0,0,Jora
31,Current employee,Non-Travel,697,Research & Development,10,3,Medical,1,19733,143188,4,Male,91,3,2,Sales Executive,2,Married,4978,3536,6,Y,No,11,3,4,80,1,4,3,1,1,0,0,0,Jora
31,Current employee,Non-Travel,697,Research & Development,10,3,Medical,1,19734,143189,4,Male,91,3,2,Sales Executive,2,Married,4978,3536,7,Y,No,11,3,4,80,1,4,3,1,1,0,0,0,Jora
31,Current employee,Non-Travel,697,Research & Development,10,3,Medical,1,19735,143190,4,Male,91,3,2,Sales Executive,2,Married,4978,3536,6,Y,No,11,3,4,80,1,4,3,1,1,0,0,0,Jora
31,Current employee,Non-Travel,697,Research & Development,10,3,Medical,1,19739,143194,4,Male,91,3,2,Sales Executive,2,Married,4978,3536,7,Y,No,11,3,4,80,1,4,3,1,1,0,0,0,Jora
31,Current employee,Non-Travel,697,Research & Development,10,3,Medical,1,19741,143196,4,Male,91,3,2,Sales Executive,2,Married,4978,3536,6,Y,No,11,3,4,80,1,4,3,1,1,0,0,0,Jora
31,Current employee,Non-Travel,697,Research & Development,10,3,Medical,1,19742,143197,4,Male,91,3,2,Sales Executive,2,Married,4978,3536,7,Y,No,11,3,4,80,1,4,3,1,1,0,0,0,Jora
31,Current employee,Non-Travel,697,Research & Development,10,3,Medical,1,19743,143198,4,Male,91,3,2,Sales Executive,2,Married,4978,3536,6,Y,No,11,3,4,80,1,4,3,1,1,0,0,0,Jora
31,Current employee,Travel_Frequently,163,Research & Development,24,1,Technical Degree,1,19810,143265,4,Female,30,3,2,Manufacturing Director,4,Single,5238,6670,2,Y,No,20,3,4,80,0,9,3,2,5,4,1,4,Company Website
31,Current employee,Travel_Frequently,163,Research & Development,24,1,Technical Degree,1,19813,143268,4,Female,30,3,2,Manufacturing Director,4,Single,5238,6670,1,Y,No,20,3,4,80,0,9,3,2,5,4,1,4,Company Website
31,Current employee,Travel_Frequently,163,Research & Development,24,1,Technical Degree,1,19814,143269,4,Female,30,3,2,Manufacturing Director,4,Single,5238,6670,2,Y,No,20,4,4,80,0,9,3,2,5,4,1,4,Company Website
31,Current employee,Travel_Frequently,163,Research & Development,24,1,Technical Degree,1,19815,143270,4,Female,30,3,2,Manufacturing Director,4,Single,5238,6670,1,Y,No,20,4,4,80,0,9,3,2,5,4,1,4,Company Website
31,Current employee,Travel_Frequently,163,Research & Development,24,1,Technical Degree,1,19818,143273,4,Female,30,3,2,Manufacturing Director,4,Single,5238,6670,2,Y,No,20,3,4,80,0,9,3,2,5,4,1,4,Company Website
31,Current employee,Travel_Frequently,163,Research & Development,24,1,Technical Degree,1,19821,143276,4,Female,30,3,2,Manufacturing Director,4,Single,5238,6670,1,Y,No,20,3,4,80,0,9,3,2,5,4,1,4,Company Website
31,Current employee,Travel_Frequently,163,Research & Development,24,1,Technical Degree,1,19822,143277,4,Female,30,3,2,Manufacturing Director,4,Single,5238,6670,2,Y,No,20,4,4,80,0,9,3,2,5,4,1,4,Company Website
31,Current employee,Travel_Frequently,163,Research & Development,24,1,Technical Degree,1,19823,143278,4,Female,30,3,2,Manufacturing Director,4,Single,5238,6670,1,Y,No,20,4,4,80,0,9,3,2,5,4,1,4,Company Website
31,Current employee,Travel_Rarely,1003,Sales,5,3,Technical Degree,1,19936,143391,1,Male,51,3,2,Sales Executive,3,Married,8346,20943,1,Y,No,19,3,3,80,1,6,3,3,5,2,0,2,Company Website
31,Current employee,Travel_Rarely,1003,Sales,5,3,Life Sciences,1,19939,143394,1,Male,51,3,2,Sales Executive,3,Married,8346,20943,5,Y,No,19,3,3,80,1,6,3,3,5,2,0,2,Company Website
31,Current employee,Travel_Rarely,1003,Sales,5,3,Technical Degree,1,19940,143395,1,Male,51,3,2,Sales Executive,3,Married,8346,20943,1,Y,No,19,3,3,80,1,6,3,3,5,2,0,2,Company Website
31,Current employee,Travel_Rarely,1003,Sales,5,3,Life Sciences,1,19941,143396,1,Male,51,3,2,Sales Executive,3,Married,8346,20943,5,Y,No,19,3,3,80,1,6,3,3,5,2,0,2,Company Website
31,Current employee,Travel_Rarely,1003,Sales,5,3,Technical Degree,1,19944,143399,1,Male,51,3,2,Sales Executive,3,Married,8346,20943,1,Y,No,19,3,3,80,1,6,3,3,5,2,0,2,Company Website
31,Current employee,Travel_Rarely,1003,Sales,5,3,Life Sciences,1,19947,143402,1,Male,51,3,2,Sales Executive,3,Married,8346,20943,5,Y,No,19,3,3,80,1,6,3,3,5,2,0,2,Company Website
31,Current employee,Travel_Rarely,1003,Sales,5,3,Technical Degree,1,19948,143403,1,Male,51,3,2,Sales Executive,3,Married,8346,20943,1,Y,No,19,3,3,80,1,6,3,3,5,2,0,2,Company Website
31,Current employee,Travel_Rarely,1003,Sales,5,3,Life Sciences,1,19949,143404,1,Male,51,3,2,Sales Executive,3,Married,8346,20943,5,Y,No,19,3,3,80,1,6,3,3,5,2,0,2,Company Website
31,Current employee,Non-Travel,325,Research & Development,5,3,Medical,1,20001,143456,4,Male,92,2,3,Sales Executive,1,Divorced,7140,3088,2,Y,No,11,4,1,80,1,12,2,3,7,7,1,7,Recruit.net
31,Current employee,Non-Travel,325,Research & Development,5,3,Life Sciences,1,20002,143457,4,Male,92,2,3,Sales Executive,1,Divorced,7140,3088,5,Y,No,11,3,1,80,1,12,2,3,7,7,1,7,Recruit.net
31,Current employee,Non-Travel,325,Research & Development,5,3,Medical,1,20006,143461,4,Male,92,2,3,Sales Executive,1,Divorced,7140,3088,2,Y,No,11,3,1,80,1,12,2,3,7,7,1,7,Recruit.net
31,Current employee,Non-Travel,325,Research & Development,5,3,Life Sciences,1,20007,143462,4,Male,92,2,3,Sales Executive,1,Divorced,7140,3088,5,Y,No,11,3,1,80,1,12,2,3,7,7,1,7,Recruit.net
31,Current employee,Non-Travel,325,Research & Development,5,3,Medical,1,20009,143464,4,Male,92,2,3,Sales Executive,1,Divorced,7140,3088,2,Y,No,11,4,1,80,1,12,2,3,7,7,1,7,Recruit.net
31,Current employee,Non-Travel,325,Research & Development,5,3,Life Sciences,1,20010,143465,4,Male,92,2,3,Sales Executive,1,Divorced,7140,3088,5,Y,No,11,3,1,80,1,12,2,3,7,7,1,7,Recruit.net
31,Current employee,Non-Travel,325,Research & Development,5,3,Medical,1,20014,143469,4,Male,92,2,3,Sales Executive,1,Divorced,7140,3088,2,Y,No,11,3,1,80,1,12,2,3,7,7,1,7,Recruit.net
31,Current employee,Non-Travel,325,Research & Development,5,3,Life Sciences,1,20015,143470,4,Male,92,2,3,Sales Executive,1,Divorced,7140,3088,5,Y,No,11,3,1,80,1,12,2,3,7,7,1,7,Recruit.net
31,Current employee,Travel_Rarely,196,Sales,29,4,Marketing,1,20363,143818,1,Female,91,2,2,Sales Executive,4,Married,5468,13402,1,Y,No,14,3,1,80,2,13,3,3,12,7,5,7,Company Website
31,Current employee,Travel_Rarely,196,Sales,29,4,Technical Degree,1,20366,143821,1,Female,91,2,2,Sales Executive,4,Married,5468,13402,8,Y,No,14,4,1,80,2,13,3,3,12,7,5,7,Company Website
31,Current employee,Travel_Rarely,196,Sales,29,4,Marketing,1,20367,143822,1,Female,91,2,2,Sales Executive,4,Married,5468,13402,1,Y,No,14,3,1,80,2,13,3,3,12,7,5,7,Company Website
31,Current employee,Travel_Rarely,196,Sales,29,4,Technical Degree,1,20368,143823,1,Female,91,2,2,Sales Executive,4,Married,5468,13402,8,Y,No,14,3,1,80,2,13,3,3,12,7,5,7,Company Website
31,Current employee,Travel_Rarely,196,Sales,29,4,Marketing,1,20371,143826,1,Female,91,2,2,Sales Executive,4,Married,5468,13402,1,Y,No,14,3,1,80,2,13,3,3,12,7,5,7,Company Website
31,Current employee,Travel_Rarely,196,Sales,29,4,Technical Degree,1,20374,143829,1,Female,91,2,2,Sales Executive,4,Married,5468,13402,8,Y,No,14,4,1,80,2,13,3,3,12,7,5,7,Company Website
31,Current employee,Travel_Rarely,196,Sales,29,4,Marketing,1,20375,143830,1,Female,91,2,2,Sales Executive,4,Married,5468,13402,1,Y,No,14,3,1,80,2,13,3,3,12,7,5,7,Company Website
31,Current employee,Travel_Rarely,196,Sales,29,4,Technical Degree,1,20376,143831,1,Female,91,2,2,Sales Executive,4,Married,5468,13402,8,Y,No,14,3,1,80,2,13,3,3,12,7,5,7,Company Website
31,Current employee,Travel_Frequently,1125,Sales,7,4,Marketing,1,20875,144330,1,Female,68,3,3,Sales Executive,1,Married,9637,8277,2,Y,No,14,3,4,80,2,9,3,3,3,2,2,2,Company Website
31,Current employee,Travel_Frequently,1125,Sales,7,4,Marketing,1,20877,144332,1,Female,68,3,3,Sales Executive,1,Married,9637,8277,5,Y,No,14,3,4,80,2,9,3,3,3,2,2,2,Company Website
31,Current employee,Travel_Frequently,1125,Sales,7,4,Marketing,1,20879,144334,1,Female,68,3,3,Sales Executive,1,Married,9637,8277,2,Y,No,14,3,4,80,2,9,3,3,3,2,2,2,Company Website
31,Current employee,Travel_Frequently,1125,Sales,7,4,Marketing,1,20880,144335,1,Female,68,3,3,Sales Executive,1,Married,9637,8277,5,Y,No,14,3,4,80,2,9,3,3,3,2,2,2,Company Website
31,Current employee,Travel_Frequently,1125,Sales,7,4,Marketing,1,20883,144338,1,Female,68,3,3,Sales Executive,1,Married,9637,8277,2,Y,No,14,3,4,80,2,9,3,3,3,2,2,2,Company Website
31,Current employee,Travel_Frequently,1125,Sales,7,4,Marketing,1,20885,144340,1,Female,68,3,3,Sales Executive,1,Married,9637,8277,5,Y,No,14,3,4,80,2,9,3,3,3,2,2,2,Company Website
31,Current employee,Travel_Frequently,1125,Sales,7,4,Marketing,1,20887,144342,1,Female,68,3,3,Sales Executive,1,Married,9637,8277,2,Y,No,14,3,4,80,2,9,3,3,3,2,2,2,Company Website
31,Current employee,Travel_Frequently,1125,Sales,7,4,Marketing,1,20888,144343,1,Female,68,3,3,Sales Executive,1,Married,9637,8277,5,Y,No,14,3,4,80,2,9,3,3,3,2,2,2,Company Website
31,Current employee,Travel_Frequently,715,Sales,2,4,Other,1,21099,144554,4,Male,95,3,1,Research Scientist,3,Married,2936,6161,3,Y,No,22,3,2,80,2,10,1,2,6,3,3,3,Indeed
31,Current employee,Travel_Frequently,715,Sales,2,4,Life Sciences,1,21100,144555,4,Male,95,3,1,Research Scientist,3,Married,2936,6161,2,Y,No,22,3,2,80,2,10,1,2,6,3,3,3,Indeed
31,Current employee,Travel_Frequently,715,Sales,2,4,Other,1,21102,144557,4,Male,95,3,1,Research Scientist,3,Married,2936,6161,3,Y,No,22,4,2,80,2,10,1,2,6,3,3,3,Indeed
31,Current employee,Travel_Frequently,715,Sales,2,4,Life Sciences,1,21103,144558,4,Male,95,3,1,Research Scientist,3,Married,2936,6161,2,Y,No,22,4,2,80,2,10,1,2,6,3,3,3,Indeed
31,Current employee,Travel_Frequently,715,Sales,2,4,Other,1,21107,144562,4,Male,95,3,1,Research Scientist,3,Married,2936,6161,3,Y,No,22,3,2,80,2,10,1,2,6,3,3,3,Indeed
31,Current employee,Travel_Frequently,715,Sales,2,4,Life Sciences,1,21108,144563,4,Male,95,3,1,Research Scientist,3,Married,2936,6161,2,Y,No,22,3,2,80,2,10,1,2,6,3,3,3,Indeed
31,Current employee,Travel_Frequently,715,Sales,2,4,Other,1,21110,144565,4,Male,95,3,1,Research Scientist,3,Married,2936,6161,3,Y,No,22,4,2,80,2,10,1,2,6,3,3,3,Indeed
31,Current employee,Travel_Frequently,715,Sales,2,4,Life Sciences,1,21111,144566,4,Male,95,3,1,Research Scientist,3,Married,2936,6161,2,Y,No,22,4,2,80,2,10,1,2,6,3,3,3,Indeed
31,Current employee,Travel_Rarely,311,Research & Development,20,3,Life Sciences,1,21432,144887,2,Male,30,3,2,Laboratory Technician,3,Divorced,4197,18624,1,Y,No,11,3,1,80,1,10,2,3,10,8,0,2,Company Website
31,Current employee,Travel_Rarely,311,Research & Development,20,3,Medical,1,21435,144890,2,Male,30,3,2,Laboratory Technician,3,Divorced,4197,18624,1,Y,No,11,3,1,80,1,10,2,3,10,8,0,2,Company Website
